case_id,split,dataset_label,fg_id,bg_id,foreground_category,background_category,candidate_source,candidate_id,model_rank,is_top3,score,tier,label,x,y,w,h,model_version,runtime_ms
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_11,12,no,0.0,rejected,不推荐,0.78,0.52,0.1322,0.092063,simopa-rgb-mask-v1,24
opa_test_074,test,0,355769,107745,car,car,prior_pool,prior_12,13,no,0.0,rejected,不推荐,0.3,0.2,0.1322,0.092063,simopa-rgb-mask-v1,22
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_12,1,yes,0.0005,rejected,不推荐,0.3,0.2,0.1215,0.065294,simopa-rgb-mask-v1,23
opa_test_075,test,0,18901,29727,potted plant,potted plant,opa_position,opa_position,2,yes,0.0002,rejected,不推荐,0.382353,0.420312,0.120098,0.064062,simopa-rgb-mask-v1,201
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_02,3,yes,0.0002,rejected,不推荐,0.42,0.3,0.1215,0.065294,simopa-rgb-mask-v1,23
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_09,4,no,0.0002,rejected,不推荐,0.08,0.18,0.1215,0.065294,simopa-rgb-mask-v1,24
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_10,5,no,0.0002,rejected,不推荐,0.04,0.68,0.1215,0.065294,simopa-rgb-mask-v1,23
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_06,6,no,0.0001,rejected,不推荐,0.25,0.3,0.1215,0.065294,simopa-rgb-mask-v1,24
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_01,7,no,0.0,rejected,不推荐,0.38,0.58,0.1215,0.065294,simopa-rgb-mask-v1,24
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_03,8,no,0.0,rejected,不推荐,0.15,0.55,0.1215,0.065294,simopa-rgb-mask-v1,25
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_04,9,no,0.0,rejected,不推荐,0.55,0.55,0.1215,0.065294,simopa-rgb-mask-v1,23
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_05,10,no,0.0,rejected,不推荐,0.52,0.46,0.1215,0.065294,simopa-rgb-mask-v1,24
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_07,11,no,0.0,rejected,不推荐,0.6,0.3,0.1215,0.065294,simopa-rgb-mask-v1,23
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_08,12,no,0.0,rejected,不推荐,0.72,0.12,0.1215,0.065294,simopa-rgb-mask-v1,25
opa_test_075,test,0,18901,29727,potted plant,potted plant,prior_pool,prior_11,13,no,0.0,rejected,不推荐,0.78,0.52,0.1215,0.065294,simopa-rgb-mask-v1,23
